word,noun,pronoun,verb,adjective,adverb,preposition,conjunction,interjection
literally,False,False,False,False,True,False,False,False
urban,False,False,False,True,False,False,False,False
achievers,True,False,False,False,False,False,False,False
innercity,True,False,False,True,False,False,False,False
promise,True,False,True,False,False,False,False,False
higher,True,False,False,True,True,False,False,False
education,True,False,False,True,True,False,False,False
committed,False,False,False,True,False,False,False,False
sending,True,False,True,False,False,False,False,False
college,True,False,False,False,False,False,False,False
jeez,False,False,False,False,False,False,False,True
oneoh,False,False,False,False,False,False,False,False
went,False,False,False,False,False,False,False,False
well,True,False,True,True,True,False,False,True
spent,False,False,False,True,False,False,False,False
most,True,True,False,True,True,False,False,False
occupying,True,False,True,False,False,False,False,False
um,False,False,False,False,False,False,False,True
administration,True,False,False,False,False,False,False,False
buildings,True,False,False,False,False,False,False,False
smoking,True,False,True,True,False,False,False,False
thaistick,False,False,False,False,False,False,False,False
breaking,True,False,True,False,False,False,False,False
rotc,False,False,False,False,False,False,False,False
heh,False,False,False,False,False,False,False,True
truth,True,False,False,False,False,False,False,False
remember,True,False,True,True,False,False,False,False
itjeez,False,False,False,False,False,False,False,False
continuing,False,False,False,True,True,False,False,False
pan,True,False,True,False,False,False,False,False
brought,False,False,False,False,False,False,False,False
onto,False,False,False,True,False,True,False,False
framed,False,False,False,True,False,False,False,False
life,True,False,False,True,False,False,False,False
magazine,True,False,False,False,False,False,False,False
cover,True,False,True,True,False,False,False,False
headlined,True,False,True,True,False,False,False,False
oddly,False,False,False,False,True,False,False,False
sunglassed,False,False,False,False,False,False,False,False
realize,True,False,True,True,False,False,False,False
under,False,False,False,True,True,True,False,False
magazine's,False,False,False,False,False,False,False,False
logo,True,False,False,False,False,False,False,False
headline,True,False,True,True,False,False,False,False
display,True,False,True,True,False,False,False,False
mirrored,True,False,True,True,False,False,False,False
open,True,False,True,True,True,False,False,False
whine,True,False,True,False,False,False,False,False
motor,True,False,True,True,False,False,False,False
wearing,False,False,False,False,True,False,False,False
we've,False,False,False,False,False,False,False,False
suit,True,False,True,True,False,False,False,False
clasped,True,False,True,False,False,False,False,False
front,True,False,True,True,True,False,False,False
groin,True,False,True,False,False,False,False,False
fat,True,False,True,True,False,False,False,False
sixtyish,True,False,False,True,False,False,False,False
motorized,False,False,False,True,False,False,False,False
wheelchairjeff,False,False,False,False,False,False,False,False
sir,True,False,False,False,False,False,False,False
terrific,False,False,False,True,True,False,False,False
busy,False,False,True,True,True,False,False,False
wheels,True,False,True,True,False,False,False,False
desk,True,False,False,False,False,False,False,False
facing,True,False,False,True,False,False,False,False
withdraws,False,False,True,True,False,False,False,False
togetherlebowski,False,False,False,False,False,False,False,False
told,False,False,False,False,False,False,False,False
phone,True,False,True,False,False,False,False,False
fit,True,False,True,True,True,False,False,False
guys,True,False,False,False,False,False,False,False
trying,False,False,False,True,True,False,False,False
happened,False,False,True,False,False,False,False,False
piss,True,False,True,False,False,False,False,False
urinate,False,False,True,False,False,False,False,False
personally,False,False,False,False,True,False,False,False
hello,True,False,False,False,False,False,False,True
parla,False,False,False,False,False,False,False,False
usted,False,False,False,False,False,False,False,False
inglese,True,False,False,False,False,False,False,False
timei,False,False,False,False,False,False,False,False
understand,True,False,True,True,False,False,False,False
micturated,False,False,True,False,False,False,False,False
upon,False,False,False,False,True,True,False,False
fair,True,False,True,True,True,False,False,False
scam,True,False,True,False,False,False,False,False
anybody,False,True,False,False,False,False,False,False
handout,True,False,True,False,False,False,False,False
otherare,False,False,False,False,False,False,False,False
employed,True,False,True,False,False,False,False,False
let,True,False,True,False,False,False,False,False
explain,False,False,True,True,False,False,False,False
duder,False,False,False,False,False,False,False,False
dudeness,False,False,False,False,False,False,False,False
el,False,False,False,False,False,False,False,False
duderino,False,False,False,False,False,False,False,False
brevity,True,False,False,False,False,False,False,False
thing,True,False,False,False,False,False,False,False
dressed,True,False,True,True,False,False,False,False
weekday,True,False,False,False,False,False,False,False
awhat,False,False,False,False,False,False,False,False
day,True,False,False,False,False,False,False,False
work,True,False,True,True,False,False,False,False
mind,True,False,True,False,False,False,False,False
minds,True,False,True,False,False,False,False,False
ya,False,False,False,False,False,False,False,False
hope,True,False,True,False,False,False,False,False
someday,False,False,False,False,True,False,False,False
learn,True,False,True,True,False,False,False,False
live,False,False,True,True,True,False,False,False
allowance,True,False,True,False,False,False,False,False
ample,True,False,False,True,True,False,False,False
doesn't,False,False,False,False,False,False,False,False
problem,True,False,False,True,False,False,False,False
mine,True,True,True,True,False,False,False,False
bum's,True,False,False,False,False,False,False,False
responsibility,True,False,False,False,False,False,False,False
regardless,True,False,False,True,True,False,False,False
chooses,True,False,True,False,False,False,False,False
blame,True,False,True,True,True,False,False,False
anyone,False,True,False,False,False,False,False,False
loss,True,False,False,False,False,False,False,False
korea,False,False,False,False,False,False,False,False
achieved,False,False,False,True,False,False,False,False
solve,True,False,True,False,False,False,False,False
